entry_time,entry_price,direction,exit_time,exit_price,exit_reason,pnl,pnl_pct,orb_high,orb_low,orb_mid,year
2022-05-11 09:45:00-04:00,400.17,short,2022-05-11 10:22:00-04:00,403.275,stop,-3.1049999999999613,-0.7759202339005826,400.59,395.22,397.905,2022
2022-05-12 09:48:00-04:00,390.62,short,2022-05-12 09:51:00-04:00,388.78499999999997,target,1.8350000000000364,0.4697660130049758,390.65,386.92,388.78499999999997,2022
2022-05-13 09:45:00-04:00,397.3201,short,2022-05-13 09:53:00-04:00,398.71500000000003,stop,-1.394900000000007,-0.3510771289949859,397.68,395.61,396.645,2022
2022-05-16 10:07:00-04:00,399.41,long,2022-05-16 10:11:00-04:00,400.22595,target,0.8159499999999866,0.20428882601837375,401.29,399.1619,400.22595,2022
2022-05-17 09:48:00-04:00,405.3829,long,2022-05-17 09:55:00-04:00,404.5,stop,-0.8829000000000065,-0.2177940904759442,406.63,405.21,405.91999999999996,2022
2022-05-18 09:51:00-04:00,401.92,long,2022-05-18 10:29:00-04:00,400.53149999999994,stop,-1.3885000000000787,-0.3454667595541597,403.8,401.621,402.7105,2022
2022-05-19 09:55:00-04:00,388.89,long,2022-05-19 10:01:00-04:00,390.13,target,1.240000000000009,0.31885623183934,391.79,388.47,390.13,2022
2022-05-23 09:54:00-04:00,393.12,short,2022-05-23 09:58:00-04:00,392.17,target,0.9499999999999886,0.24165649165648878,393.24,391.1,392.17,2022
2022-05-24 09:47:00-04:00,391.45,long,2022-05-24 10:01:00-04:00,390.255,stop,-1.1949999999999932,-0.3052752586537216,393.6,391.37,392.485,2022
2022-05-25 09:46:00-04:00,394.61,short,2022-05-25 09:49:00-04:00,393.40999999999997,target,1.2000000000000455,0.30409771673298835,394.93,391.89,393.40999999999997,2022
2022-05-26 09:48:00-04:00,401.9352,short,2022-05-26 10:20:00-04:00,403.68350000000004,stop,-1.7483000000000288,-0.4349706121782887,401.939,398.45,400.1945,2022
2022-05-31 10:13:00-04:00,410.43,long,2022-05-31 10:20:00-04:00,412.07500000000005,target,1.6450000000000387,0.4007991618546497,413.93,410.22,412.07500000000005,2022
2022-06-01 09:51:00-04:00,414.52,long,2022-06-01 09:55:00-04:00,415.31,target,0.7900000000000205,0.1905818778346088,416.24,414.38,415.31,2022
2022-06-02 09:56:00-04:00,407.7,long,2022-06-02 10:00:00-04:00,408.64,target,0.9399999999999977,0.23056168751532935,409.68,407.6,408.64,2022
2022-06-03 09:48:00-04:00,411.965,long,2022-06-03 09:55:00-04:00,412.795,target,0.8300000000000409,0.20147342614058014,413.98,411.61,412.795,2022
2022-06-06 09:49:00-04:00,414.17,long,2022-06-06 09:59:00-04:00,414.64250000000004,target,0.472500000000025,0.11408358886448199,415.495,413.79,414.64250000000004,2022
2022-06-07 09:47:00-04:00,409.53,short,2022-06-07 09:51:00-04:00,410.52,stop,-0.9900000000000091,-0.24174053182917224,409.55,407.61,408.58000000000004,2022
2022-06-08 10:14:00-04:00,413.53,short,2022-06-08 10:15:00-04:00,413.49,target,0.03999999999996362,0.009672816966112162,414.32,412.66,413.49,2022
2022-06-09 10:05:00-04:00,410.48,short,2022-06-09 10:10:00-04:00,409.58000000000004,target,0.8999999999999773,0.21925550574936106,410.74,408.42,409.58000000000004,2022
2022-06-10 09:56:00-04:00,393.12,long,2022-06-10 10:02:00-04:00,391.65614999999997,stop,-1.4638500000000363,-0.37236721611722534,395.7777,393.03,394.40385,2022
2022-06-13 11:43:00-04:00,379.19,long,2022-06-13 11:51:00-04:00,377.865,stop,-1.3249999999999886,-0.3494290461246311,381.81,379.18,380.495,2022
2022-06-14 10:04:00-04:00,376.795,short,2022-06-14 10:10:00-04:00,375.81,target,0.9850000000000136,0.26141535848405995,377.12,374.5,375.81,2022
2022-06-15 09:46:00-04:00,378.66,short,2022-06-15 10:31:00-04:00,377.69,target,0.9700000000000273,0.2561664818042643,378.68,376.7,377.69,2022
2022-06-16 10:04:00-04:00,368.05,long,2022-06-16 10:49:00-04:00,366.54499999999996,stop,-1.5050000000000523,-0.40891183263145015,370.94,368.01,369.475,2022
2022-06-17 09:57:00-04:00,368.49,short,2022-06-17 10:07:00-04:00,367.06,target,1.4300000000000068,0.3880702325707636,368.69,365.43,367.06,2022
2022-06-21 12:08:00-04:00,374.09,short,2022-06-21 12:38:00-04:00,375.26,stop,-1.170000000000016,-0.31275896174717743,374.11,371.81,372.96000000000004,2022
2022-06-22 09:45:00-04:00,372.3643,short,2022-06-22 09:54:00-04:00,373.885,stop,-1.5206999999999766,-0.4083903854370509,372.65,370.18,371.41499999999996,2022
2022-06-23 09:45:00-04:00,375.82,long,2022-06-23 09:46:00-04:00,376.53999999999996,target,0.7199999999999704,0.19158107604703595,377.38,375.7,376.53999999999996,2022
2022-06-24 09:46:00-04:00,383.3701,short,2022-06-24 10:00:00-04:00,384.5525,stop,-1.1824000000000296,-0.3084225921635594,383.49,381.365,382.4275,2022
2022-06-27 09:45:00-04:00,388.421,long,2022-06-27 10:04:00-04:00,389.86,target,1.4390000000000214,0.37047430494232325,391.36,388.36,389.86,2022
2022-06-28 10:08:00-04:00,390.2258,long,2022-06-28 10:32:00-04:00,388.63,stop,-1.595799999999997,-0.4089427198304154,393.16,390.14,391.65,2022
2022-06-29 09:46:00-04:00,378.9223,long,2022-06-29 09:50:00-04:00,380.185,target,1.2626999999999953,0.3332345443907617,381.72,378.65,380.185,2022
2022-06-30 10:14:00-04:00,373.91,long,2022-06-30 10:53:00-04:00,375.405,target,1.4949999999999477,0.3998288358160915,377.0,373.81,375.405,2022
2022-07-01 10:03:00-04:00,377.84,short,2022-07-01 10:11:00-04:00,377.06,target,0.7799999999999727,0.20643658691508912,378.37,375.75,377.06,2022
2022-07-05 09:45:00-04:00,374.5,long,2022-07-05 09:46:00-04:00,375.0,target,0.5,0.13351134846461948,376.33,373.67,375.0,2022
2022-07-06 09:47:00-04:00,381.41,long,2022-07-06 10:06:00-04:00,382.46000000000004,target,1.0500000000000114,0.2752943027188619,383.66,381.26,382.46000000000004,2022
2022-07-07 09:47:00-04:00,387.2339,short,2022-07-07 10:04:00-04:00,386.195,target,1.0389000000000124,0.2682874614025302,387.27,385.12,386.195,2022
2022-07-08 10:11:00-04:00,386.8301,long,2022-07-08 10:24:00-04:00,387.65999999999997,target,0.8298999999999523,0.21453863078389,388.54,386.78,387.65999999999997,2022
2022-07-11 09:49:00-04:00,384.195,long,2022-07-11 10:41:00-04:00,385.51,target,1.3149999999999977,0.3422741055974174,386.87,384.15,385.51,2022
2022-07-12 10:20:00-04:00,383.69,long,2022-07-12 11:11:00-04:00,384.875,target,1.1850000000000023,0.3088430764419199,386.16,383.59,384.875,2022
2022-07-13 09:50:00-04:00,377.42,short,2022-07-13 10:00:00-04:00,376.22900000000004,target,1.190999999999974,0.3155635631392014,377.8,374.658,376.22900000000004,2022
2022-07-14 10:20:00-04:00,371.76,long,2022-07-14 11:00:00-04:00,373.07079999999996,target,1.310799999999972,0.352593070798357,374.4,371.7416,373.07079999999996,2022
2022-07-15 09:48:00-04:00,381.89,long,2022-07-15 09:52:00-04:00,380.78999999999996,stop,-1.1000000000000227,-0.2880410589436808,383.34,381.64,382.49,2022
2022-07-18 09:46:00-04:00,388.83,short,2022-07-18 09:47:00-04:00,388.32000000000005,target,0.5099999999999341,0.13116271892599185,388.97,387.67,388.32000000000005,2022
2022-07-19 09:45:00-04:00,385.72,long,2022-07-19 09:50:00-04:00,386.015,target,0.2949999999999591,0.07648034843927176,386.49,385.54,386.015,2022
2022-07-20 09:57:00-04:00,391.66,long,2022-07-20 10:12:00-04:00,392.245,target,0.5849999999999795,0.14936424449777344,392.93,391.56,392.245,2022
2022-07-21 09:51:00-04:00,394.11,short,2022-07-21 09:55:00-04:00,395.485,stop,-1.375,-0.3488873664712897,394.58,392.77,393.67499999999995,2022
2022-07-22 09:51:00-04:00,399.51,short,2022-07-22 09:53:00-04:00,398.91499999999996,target,0.5950000000000273,0.14893244224175298,399.89,397.94,398.91499999999996,2022
2022-07-25 09:57:00-04:00,395.67,short,2022-07-25 10:06:00-04:00,394.97,target,0.6999999999999886,0.1769151060226928,395.91,394.03,394.97,2022
2022-07-26 09:46:00-04:00,393.09,long,2022-07-26 09:51:00-04:00,393.495,target,0.40500000000002956,0.10302984049455077,394.06,392.93,393.495,2022
2022-07-27 09:45:00-04:00,395.3355,short,2022-07-27 11:00:00-04:00,396.18000000000006,stop,-0.8445000000000391,-0.21361602992901954,395.47,394.05,394.76,2022
2022-07-28 10:47:00-04:00,400.56,long,2022-07-28 10:59:00-04:00,401.53999999999996,target,0.9799999999999613,0.24465747952865025,402.77,400.31,401.53999999999996,2022
2022-07-29 09:45:00-04:00,408.703,short,2022-07-29 10:02:00-04:00,409.875,stop,-1.1720000000000255,-0.28676080185367503,408.84,406.77,407.80499999999995,2022
2022-08-01 09:49:00-04:00,410.395,short,2022-08-01 09:57:00-04:00,411.70000000000005,stop,-1.3050000000000637,-0.3179863302428304,410.6,408.4,409.5,2022
2022-08-02 09:57:00-04:00,408.5866,long,2022-08-02 09:58:00-04:00,409.0,target,0.4134000000000242,0.10117806115032266,409.77,408.23,409.0,2022
2022-08-03 10:17:00-04:00,411.42,short,2022-08-03 10:19:00-04:00,410.8625,target,0.5575000000000045,0.13550629527004143,411.725,410.0,410.8625,2022
2022-08-04 09:45:00-04:00,414.57,short,2022-08-04 09:52:00-04:00,414.14,target,0.4300000000000068,0.10372192874544874,414.85,413.43,414.14,2022
2022-08-05 09:53:00-04:00,411.7917,short,2022-08-05 10:03:00-04:00,413.03499999999997,stop,-1.2432999999999765,-0.3019244924071992,411.89,409.6,410.745,2022
2022-08-08 09:52:00-04:00,417.17,short,2022-08-08 11:16:00-04:00,416.055,target,1.115000000000009,0.26727712922789487,417.19,414.92,416.055,2022
2022-08-09 10:18:00-04:00,411.53,long,2022-08-09 10:50:00-04:00,412.125,target,0.5950000000000273,0.1445824119748323,412.75,411.5,412.125,2022
2022-08-10 09:48:00-04:00,418.71,short,2022-08-10 09:54:00-04:00,418.0025,target,0.7074999999999818,0.16897136442883665,418.8,417.205,418.0025,2022
2022-08-11 09:47:00-04:00,423.1514,short,2022-08-11 10:00:00-04:00,423.62,stop,-0.4685999999999808,-0.11074050564407463,423.16,422.24,422.70000000000005,2022
2022-08-12 10:01:00-04:00,421.86,long,2022-08-12 10:08:00-04:00,422.17425000000003,target,0.31425000000001546,0.07449153747689173,422.89,421.4585,422.17425000000003,2022
2022-08-15 09:45:00-04:00,425.69,short,2022-08-15 09:51:00-04:00,426.195,stop,-0.5049999999999955,-0.11863092861002032,425.7,424.71,425.205,2022
2022-08-16 10:02:00-04:00,427.75,long,2022-08-16 10:11:00-04:00,428.2,target,0.44999999999998863,0.10520163646989798,428.78,427.62,428.2,2022
2022-08-17 10:06:00-04:00,427.3593,short,2022-08-17 10:11:00-04:00,426.6457459669096,target,0.7135540330904178,0.16696817714986376,427.41,425.9,426.655,2022
2022-08-18 09:48:00-04:00,426.075,long,2022-08-18 10:21:00-04:00,426.505,target,0.4300000000000068,0.10092119931937026,427.02,425.99,426.505,2022
2022-08-19 09:45:00-04:00,424.0,long,2022-08-19 09:54:00-04:00,423.205,stop,-0.7950000000000159,-0.18750000000000375,425.26,423.89,424.575,2022
2022-08-22 09:53:00-04:00,415.9987,long,2022-08-22 10:18:00-04:00,415.34000000000003,stop,-0.6586999999999534,-0.158341840972088,417.23,415.97,416.6,2022
2022-08-23 09:57:00-04:00,413.95,short,2022-08-23 10:09:00-04:00,414.765,stop,-0.8149999999999977,-0.19688368160405792,413.96,412.35,413.155,2022
2022-08-24 10:00:00-04:00,412.63,short,2022-08-24 10:04:00-04:00,412.03499999999997,target,0.5950000000000273,0.14419698034559467,412.68,411.39,412.03499999999997,2022
2022-08-25 11:24:00-04:00,415.0734,short,2022-08-25 11:31:00-04:00,415.875,stop,-0.8016000000000076,-0.1931224694234821,415.28,414.09,414.68499999999995,2022
2022-08-26 09:52:00-04:00,418.65,long,2022-08-26 09:55:00-04:00,419.11,target,0.4600000000000364,0.10987698554879646,419.59,418.63,419.11,2022
2022-08-29 09:57:00-04:00,403.51,short,2022-08-29 10:00:00-04:00,402.655,target,0.8550000000000182,0.21189065946321484,403.7999,401.5101,402.655,2022
2022-08-30 09:48:00-04:00,402.53,long,2022-08-30 10:05:00-04:00,401.44499999999994,stop,-1.0850000000000364,-0.26954512707128325,404.1,402.33,403.21500000000003,2022
2022-08-31 09:49:00-04:00,400.72,short,2022-08-31 09:59:00-04:00,399.53499999999997,target,1.1850000000000591,0.29571770812538906,400.87,398.2,399.53499999999997,2022
2022-09-01 09:56:00-04:00,392.2799,long,2022-09-01 09:58:00-04:00,392.73,target,0.4501000000000204,0.1147395010552466,393.46,392.0,392.73,2022
2022-09-02 10:08:00-04:00,397.725,long,2022-09-02 10:12:00-04:00,399.03499999999997,target,1.3099999999999454,0.32937331070461884,400.43,397.64,399.03499999999997,2022
2022-09-06 10:40:00-04:00,392.005,long,2022-09-06 10:53:00-04:00,393.055,target,1.0500000000000114,0.26785372635553406,394.12,391.99,393.055,2022
2022-09-07 09:47:00-04:00,392.63,short,2022-09-07 10:00:00-04:00,391.43404999999996,target,1.195950000000039,0.30459975040115095,392.6681,390.2,391.43404999999996,2022
2022-09-08 09:45:00-04:00,396.5862,short,2022-09-08 10:20:00-04:00,398.26,stop,-1.6737999999999715,-0.42205200281804345,396.88,394.12,395.5,2022
2022-09-09 09:45:00-04:00,403.0,long,2022-09-09 09:46:00-04:00,403.3125,target,0.3125,0.07754342431761788,403.9,402.725,403.3125,2022
2022-09-12 09:45:00-04:00,409.48,short,2022-09-12 09:52:00-04:00,410.11,stop,-0.6299999999999955,-0.15385366806681533,409.56,408.46,409.01,2022
2022-09-13 10:19:00-04:00,400.98,long,2022-09-13 10:32:00-04:00,399.66499999999996,stop,-1.3150000000000546,-0.3279465309990659,403.1,400.81,401.95500000000004,2022
2022-09-14 09:48:00-04:00,394.69,short,2022-09-14 09:52:00-04:00,394.03999999999996,target,0.6500000000000341,0.16468620943019435,395.06,393.02,394.03999999999996,2022
2022-09-15 09:45:00-04:00,393.64,short,2022-09-15 09:49:00-04:00,394.76355,stop,-1.123550000000023,-0.28542576973885353,393.94,392.2929,393.11645,2022
